Source,Target,Weight
written,hubspot,1
pictur,",",1
dedic,entir,1
entir,acknowledg,1
entir,page,1
entir,.,1
acknowledg,circumst,1
someon,work,1
harm,.,1
harm,mention,1
awar,confid,1
action,take,1
ultim,",",1
hear,employe,1
employe,connect,1
somebodi,els,1
els,.,1
treat,messag,1
within,.,1
success,less,1
success,believ,1
success,handl,1
success,develop,1
less,import,1
intern,referr,1
photo,letterhead,1
photo,",",1
microsoft,offic,2
comprehens,look,1
complet,free,1
modifi,.,1
contain,half,1
half,photo,1
half,text,1
text,.,1
text,emphas,1
text,email,1
text,box,1
shrink,(,1
stori,.,1
stori,...,1
stori,experi,1
cours,",",1
nice,washed-out,1
washed-out,imag,1
express,part,1
...,templat,1
...,practic,1
...,proven,1
digit,creativ,1
digit,channel,1
creativ,cover,1
creativ,go,1
sixth,templat,1
emphas,mani,1
emphas,valu,1
emphas,applic,1
channel,areon,1
areon,.,1
goe,well,1
note,social,1
note,potenti,1
network,industri,1
network,event,1
softwar,includ,1
websit,fill,1
fill,inform,1
fill,page,1
fill,entir,1
improv,upon,1
document,easier,1
easier,read,1
easier,said,1
valu,provid,1
7,:,1
seventh,cover,1
monster.com,.,1
focus,specif,1
focus,data,1
refer,import,1
refer,job,1
refer,",",1
metric,terminolog,1
terminolog,.,1
page,stori,1
page,confus,1
page,",",1
form,",",1
form,.,1
begin,articl,1
articl,.,1
four,",",1
five,),1
five,year,1
reson,",",1
break,letter,1
respect,hire,1
limit,time,1
mental,market,1
must,understand,1
understand,commun,1
brand,'s,1
brand,.,1
audienc,.,1
8,:,1
day,follow-up,1
follow-up,cover,2
kind,cover,1
princeton,univers,2
univers,.,2
glassdoor,",",1
monster,",",1
inde,might,1
lion,'s,1
trade,show,1
fair,",",1
fair,.,1
event,.,1
occurr,",",1
everyth,need,1
recal,convers,1
convers,him/her,1
him/her,career,1
peopl,graduat,1
peopl,.,1
graduat,colleg,1
graduat,.,1
colleg,.,1
9,:,1
logo,watermark,1
logo,space,1
logo,compani,1
logo,.,1
watermark,cover,1
anoth,cover,1
light,touch,1
color,design,1
color,wish,1
mistak,—,1
cater,profession,1
top-right,page,1
confus,.,1
perhap,freelanc,1
freelanc,side,1
freelanc,cover,1
freelanc,work,1
side,simpli,1
meant,custom,1
10,:,1
scientist,cover,1
scientist,role,1
excel,templat,1
excel,.,1
student,appli,1
academ,research,1
ideal,candid,1
simpl,enough,1
enough,submit,1
enough,experi,1
submit,pdf,1
pdf,",",1
box,.,1
entry-,mid-level,1
mid-level,market,1
extra,profession,1
multi-color,header,1
wish,),1
amount,creativ,1
quit,well,1
style,.,1
length,think,1
repres,hire,1
long,final,1
pretti,outdat,1
outdat,",",1
anyway,.,1
12,:,1
entry-level,cover,1
entry-level,applic,1
display,gain,1
gain,skill,1
gain,result,1
gain,.,1
educ,internship,1
internship,.,1
flesh,cover,1
13,:,1
healthcar,cover,1
direct,",",1
balanc,career,1
cut,repetit,1
repetit,follow,1
six,bullet,1
strength,",",1
strength,across,1
practic,knowledg,1
implement,care,1
care,plan,1
care,'',1
proven,track,1
track,record,1
record,compassion,1
record,busi,1
compassion,",",1
phrase,like,1
'd,love,1
clinic,'',1
pleas,contact,1
conveni,let,1
focu,gain,1
result,hire,1
biggest,goal,1
across,quickli,1
client,wo,1
client,",",1
client,'s,2
client,look,2
wo,n't,1
pass,cover,1
target,one,1
instanc,",",2
seo-optim,content,1
relat,market,1
relat,client,1
past,experi,1
past,credenti,1
past,",",1
past,five,1
;,chang,1
idea,structur,1
structur,cover,1
start,),1
start,explain,1
b,),1
bullet-point,inform,1
15,:,1
director,cover,1
director,posit,2
either,success,1
handl,similar,1
handl,new,1
readi,handl,1
respons,first,1
outlin,succeed,1
succeed,leadership,1
leadership,role,1
leadership,—,1
previous,:,1
maintain,data,1
system,",",1
schedul,record,1
organ,leadership,1
recognit,hard,1
hard,work,1
earn,award,1
award,valuabl,1
valuabl,administr,1
administr,staff,1
staff,member,1
member,'',1
member,read,1
win,cover,1
hesit,spend,1
spend,lot,1
lot,time,1
edit,.,1
tap,incred,1
incred,potenti,1
ai,tool,1
tool,",",1
infus,paragraph,1
flawless,touch,1
famili,member,1
feedback,.,1
